platform,day_of_week,post_hour,post_type,media_type,num_hashtags,mentions_count,has_call_to_action,call_to_action_type,content_topic,sentiment_tone,caption_length,features_resident_story,campaign_name,is_boosted,boost_budget_php,impressions,reach,likes,comments,shares,saves,click_throughs,video_views,engagement_rate,profile_visits,donation_referrals,estimated_donation_value_php,follower_count_at_post,watch_time_seconds,avg_view_duration_seconds,subscriber_count_at_post,forwards,post_month,post_is_weekend,confirmed_donation_count,confirmed_monetary_value,led_to_donation
Instagram,Saturday,9,ImpactStory,Carousel,2,0,False,None,Health,Emotional,109,True,Other,False,0.0,17.046855357854724,14.573626879234036,75,12,50,11,22,0.0,0.0785,37,20,99467.32,1782,0.0,0.0,0.0,0.0,11,1,0,0.0,0
WhatsApp,Saturday,11,ImpactStory,Video,0,1,False,None,AwarenessRaising,Urgent,147,True,Year-End Hope,False,0.0,14.743577696180683,13.018413894909093,66,11,40,7,14,1465.0,0.1229,31,56,121665.48,1543,0.0,0.0,0.0,81.0,11,1,1,0.0,1
Facebook,Saturday,20,ImpactStory,Photo,5,2,True,ShareStory,CampaignLaunch,Grateful,126,True,None,False,0.0,26.147658412580082,22.249071454472247,641,378,301,88,374,0.0,0.1367,386,77,300026.98,2423,0.0,0.0,0.0,0.0,11,1,0,0.0,0
Instagram,Sunday,10,EventPromotion,Carousel,2,3,False,None,AwarenessRaising,Grateful,127,False,Year-End Hope,True,0.0,26.96746178304287,23.55659478380917,941,384,189,163,162,0.0,0.0788,317,4,15689.17,1782,0.0,0.0,0.0,0.0,11,1,0,0.0,0
Twitter,Monday,4,ThankYou,Photo,1,0,True,ShareStory,SafehouseLife,Emotional,99,False,Year-End Hope,False,0.0,15.245576806818692,12.791101570178315,22,11,9,3,36,0.0,0.0453,10,0,0.0,1228,0.0,0.0,0.0,0.0,11,0,0,0.0,0
WhatsApp,Monday,7,EventPromotion,Carousel,0,1,False,None,Gratitude,Urgent,137,False,Other,False,0.0,14.223594837222246,11.941133552609267,24,5,7,3,8,0.0,0.0481,7,0,0.0,1543,0.0,0.0,0.0,13.0,11,0,0,0.0,0
Facebook,Wednesday,21,Campaign,Text,1,0,True,DonateNow,DonorImpact,Informative,136,False,Other,False,0.0,17.573867652652094,14.922071400933877,88,39,14,11,66,0.0,0.0809,29,2,4291.87,2489,0.0,0.0,0.0,0.0,11,0,0,0.0,0
TikTok,Thursday,7,Campaign,Video,5,0,True,ShareStory,Health,Emotional,178,False,Other,False,0.0,18.85495429248702,16.337696859387684,176,45,46,19,91,1814.0,0.0972,35,6,16232.01,916,0.0,0.0,0.0,0.0,11,0,0,0.0,0
Facebook,Friday,8,ImpactStory,Carousel,5,0,True,SignUp,DonorImpact,Emotional,198,True,Other,False,0.0,18.75852079117233,16.088604015942753,122,70,65,29,82,0.0,0.1182,103,21,98265.6,2489,0.0,0.0,0.0,0.0,11,0,0,0.0,0
Instagram,Friday,20,EducationalContent,Text,2,1,False,None,SafehouseLife,Informative,153,False,Year-End Hope,False,0.0,19.32802267646436,16.44575257556797,95,43,18,14,25,0.0,0.0668,42,0,0.0,1833,0.0,0.0,0.0,0.0,11,0,0,0.0,0
TikTok,Saturday,3,FundraisingAppeal,Reel,3,0,True,SignUp,SafehouseLife,Informative,197,False,Year-End Hope,False,0.0,16.14878263186237,13.789536421065545,11,6,2,2,55,1185.0,0.0207,3,0,0.0,916,0.0,0.0,0.0,0.0,11,1,0,0.0,0
Facebook,Monday,15,ImpactStory,Video,5,0,False,None,Education,Celebratory,148,True,None,False,0.0,26.42152617554374,22.876467557416046,551,238,345,54,156,17691.0,0.0888,260,75,331983.26,2423,0.0,0.0,0.0,0.0,11,0,3,1151.33,1
Facebook,Thursday,13,EducationalContent,Video,4,0,True,SignUp,Education,Informative,155,False,None,False,0.0,19.847133691659884,17.324427067175566,77,20,14,11,129,2919.0,0.0429,34,0,0.0,2348,0.0,0.0,0.0,0.0,11,0,0,0.0,0
Twitter,Monday,18,EducationalContent,Reel,3,0,True,DonateNow,AwarenessRaising,Hopeful,158,False,Other,False,0.0,20.58148710512404,18.53455429663974,354,74,57,44,142,3465.0,0.1453,183,0,0.0,1222,0.0,0.0,0.0,0.0,11,0,0,0.0,0
YouTube,Tuesday,1,ImpactStory,Video,2,1,True,SignUp,Health,Emotional,147,True,Other,False,0.0,18.87218677410293,16.858518697236036,78,10,28,7,91,2747.0,0.0422,15,5,7485.19,620,326893.0,119.0,798.0,0.0,11,0,0,0.0,0
YouTube,Thursday,21,EventPromotion,Video,2,2,False,None,DonorImpact,Informative,124,False,Year-End Hope,False,0.0,14.841961235767593,13.307790144216124,31,6,6,3,14,742.0,0.0414,9,0,0.0,620,160272.0,216.0,800.0,0.0,11,0,0,0.0,0
Facebook,Friday,21,ThankYou,Photo,2,0,False,None,Reintegration,Urgent,98,False,Year-End Hope,False,0.0,20.11550701067876,17.265095906611688,233,81,38,21,47,0.0,0.091,82,1,1109.52,2489,0.0,0.0,0.0,0.0,11,0,0,0.0,0
WhatsApp,Saturday,8,Campaign,Video,0,0,True,ShareStory,CampaignLaunch,Celebratory,145,False,Year-End Hope,False,0.0,12.625865441533694,11.02114041788827,72,24,8,5,15,483.0,0.1653,22,7,17958.19,1543,0.0,0.0,0.0,23.0,11,1,0,0.0,0
Facebook,Monday,1,ThankYou,Photo,1,0,True,ShareStory,AwarenessRaising,Hopeful,74,False,Year-End Hope,False,0.0,14.961327961586365,13.002596646807044,17,4,3,2,38,0.0,0.0352,4,0,0.0,2489,0.0,0.0,0.0,0.0,12,0,0,0.0,0
Instagram,Monday,11,ImpactStory,Photo,3,0,True,LearnMore,DonorImpact,Emotional,131,True,Year-End Hope,False,0.0,17.837037608350677,15.868751496601691,266,59,108,22,60,0.0,0.185,85,18,45343.2,1782,0.0,0.0,0.0,0.0,12,0,1,1967.06,1
Facebook,Tuesday,22,EducationalContent,Video,2,1,True,DonateNow,CampaignLaunch,Informative,148,False,None,True,0.0,24.860897272735325,21.614297976369283,219,57,50,30,399,10347.0,0.0379,46,1,637.53,2423,0.0,0.0,0.0,0.0,12,0,0,0.0,0
YouTube,Wednesday,9,FundraisingAppeal,Video,4,0,True,LearnMore,CampaignLaunch,Emotional,141,False,Year-End Hope,False,0.0,21.555837586374956,19.276812315660788,256,46,120,35,215,4889.0,0.1027,191,33,73449.82,572,1388476.0,284.0,806.0,0.0,12,0,0,0.0,0
Twitter,Friday,13,EventPromotion,Photo,2,0,True,ShareStory,Health,Hopeful,132,False,None,True,0.0,19.550329412223018,16.984875915587804,178,74,36,13,139,0.0,0.0863,93,1,3793.24,1228,0.0,0.0,0.0,0.0,12,0,0,0.0,0
WhatsApp,Monday,21,Campaign,Photo,0,1,True,SignUp,DonorImpact,Grateful,141,False,Year-End Hope,True,0.0,22.65657527137929,19.805277218597283,347,121,85,40,178,0.0,0.1016,80,86,319382.55,1543,0.0,0.0,0.0,234.0,12,0,0,0.0,0
LinkedIn,Wednesday,10,ThankYou,Photo,3,0,False,None,CampaignLaunch,Urgent,93,False,Year-End Hope,True,0.0,25.488037218149763,22.65617227213904,1120,240,293,103,128,0.0,0.1388,183,8,43618.19,457,0.0,0.0,0.0,0.0,12,0,0,0.0,0
Facebook,Thursday,4,EducationalContent,Photo,4,0,True,ShareStory,Gratitude,Urgent,150,False,Year-End Hope,True,0.0,20.761026916228186,18.182965996563468,125,40,37,12,128,0.0,0.0436,38,1,2276.85,2479,0.0,0.0,0.0,0.0,12,0,0,0.0,0
TikTok,Thursday,11,FundraisingAppeal,Reel,3,0,True,SignUp,CampaignLaunch,Celebratory,155,False,None,False,0.0,24.11715011494922,20.748963111211413,859,120,105,64,333,10580.0,0.1212,245,23,30722.78,916,0.0,0.0,0.0,0.0,12,0,0,0.0,0
LinkedIn,Friday,7,ImpactStory,Carousel,3,2,False,None,CampaignLaunch,Urgent,215,True,None,False,0.0,19.102878451597753,16.752641209266198,209,58,69,29,42,0.0,0.0942,79,18,40829.15,463,0.0,0.0,0.0,0.0,12,0,0,0.0,0
TikTok,Saturday,1,FundraisingAppeal,Text,2,1,True,ShareStory,DonorImpact,Informative,136,False,None,False,0.0,12.073147996162742,10.364864491461617,8,1,1,0,15,0.0,0.0241,1,0,0.0,930,0.0,0.0,0.0,0.0,12,1,0,0.0,0
Facebook,Monday,13,Campaign,Video,0,0,True,DonateNow,CampaignLaunch,Emotional,170,False,Year-End Hope,False,0.0,18.618929392018106,15.939831824856038,153,49,34,12,61,2914.0,0.097,77,8,12257.38,2489,0.0,0.0,0.0,0.0,12,0,0,0.0,0
Facebook,Monday,18,ImpactStory,Video,2,0,False,None,SafehouseLife,Urgent,147,True,None,False,0.0,22.777600524845347,20.56785135231212,455,145,171,39,99,9549.0,0.0866,137,38,137490.28,2479,0.0,0.0,0.0,0.0,12,0,1,2261.72,1
LinkedIn,Tuesday,12,Campaign,Text,3,1,True,DonateNow,Health,Hopeful,142,False,Year-End Hope,False,0.0,14.627595914601724,12.326297537283612,110,21,16,7,32,0.0,0.1639,31,4,37265.09,457,0.0,0.0,0.0,0.0,12,0,0,0.0,0
Facebook,Wednesday,14,ThankYou,Carousel,3,0,False,None,Health,Emotional,108,False,Year-End Hope,True,0.0,21.750972463424496,19.7655880967246,224,131,91,47,59,0.0,0.082,75,2,1130.77,2479,0.0,0.0,0.0,0.0,12,0,0,0.0,0
Twitter,Sunday,16,FundraisingAppeal,Text,2,0,True,ShareStory,Health,Hopeful,155,False,Year-End Hope,False,0.0,15.954743687749938,14.435133486287302,92,44,16,9,56,0.0,0.1037,49,4,11067.91,1222,0.0,0.0,0.0,0.0,12,1,0,0.0,0
TikTok,Sunday,19,ImpactStory,Reel,3,0,False,None,Gratitude,Emotional,129,True,Year-End Hope,False,0.0,26.96746178304287,23.55659478380917,1786,589,648,180,191,9121.0,0.1884,380,148,250326.5,916,0.0,0.0,0.0,0.0,12,1,1,938.45,1
Facebook,Thursday,22,FundraisingAppeal,Photo,3,1,True,DonateNow,AwarenessRaising,Informative,138,False,Year-End Hope,False,0.0,11.483326345795422,10.380863399064776,17,6,2,1,18,0.0,0.0499,4,0,0.0,2489,0.0,0.0,0.0,0.0,12,0,0,0.0,0
TikTok,Saturday,12,ImpactStory,Video,4,2,False,None,AwarenessRaising,Hopeful,156,True,Year-End Hope,False,0.0,23.59248776001727,20.11560421940987,308,36,109,32,80,5485.0,0.0714,71,45,97677.53,916,0.0,0.0,0.0,0.0,12,1,0,0.0,0
Facebook,Monday,14,ThankYou,Text,1,2,True,ShareStory,Reintegration,Hopeful,86,False,None,False,0.0,15.352484268627663,13.263442616154022,51,20,10,6,35,0.0,0.0777,28,0,0.0,2489,0.0,0.0,0.0,0.0,12,0,0,0.0,0
Facebook,Monday,19,ThankYou,Video,3,1,False,None,EventRecap,Urgent,108,False,Year-End Hope,False,0.0,21.047787878507535,18.629130147384643,408,92,141,39,58,6934.0,0.1549,233,2,1109.49,2348,0.0,0.0,0.0,0.0,12,0,0,0.0,0
LinkedIn,Friday,10,EventPromotion,Video,1,0,True,ShareStory,EventRecap,Hopeful,125,False,None,True,0.0,22.19390592608449,19.967643082777816,709,218,106,69,162,9027.0,0.1778,260,2,20158.65,463,0.0,0.0,0.0,0.0,1,0,0,0.0,0
Facebook,Friday,17,ThankYou,Photo,1,0,False,None,DonorImpact,Informative,86,False,None,False,0.0,17.655878896821346,15.507095142531467,63,9,13,6,19,0.0,0.0422,20,0,0.0,2489,0.0,0.0,0.0,0.0,1,0,0,0.0,0
YouTube,Sunday,13,ImpactStory,Reel,1,0,True,LearnMore,Health,Informative,150,True,None,False,0.0,26.96746178304287,23.55659478380917,884,160,414,127,1130,27726.0,0.0755,443,79,180579.1,620,4602516.0,166.0,841.0,0.0,1,1,0,0.0,0
Instagram,Tuesday,19,ImpactStory,Reel,1,0,False,None,Education,Grateful,102,True,None,False,0.0,25.182755408508065,21.72165039034188,412,238,235,60,87,12182.0,0.1042,132,54,230195.28,1796,0.0,0.0,0.0,0.0,1,0,0,0.0,0
TikTok,Thursday,9,EducationalContent,Reel,3,1,True,LearnMore,Gratitude,Informative,141,False,None,False,0.0,22.68305126610775,19.330490352692582,179,48,28,16,164,4766.0,0.0503,61,0,0.0,916,0.0,0.0,0.0,0.0,1,0,0,0.0,0
Instagram,Thursday,14,EducationalContent,Carousel,4,3,False,None,DonorImpact,Hopeful,150,False,None,False,0.0,21.478706687244138,18.858393132910095,264,73,38,40,58,0.0,0.0821,116,0,0.0,1796,0.0,0.0,0.0,0.0,1,0,0,0.0,0
Instagram,Saturday,15,EventPromotion,Carousel,2,1,True,DonateNow,DonorImpact,Grateful,138,False,None,False,0.0,21.004136656909775,18.314039689432864,175,36,47,36,181,0.0,0.0742,81,0,0.0,1782,0.0,0.0,0.0,0.0,1,1,0,0.0,0
Facebook,Sunday,11,ImpactStory,Video,3,1,False,None,CampaignLaunch,Informative,123,True,None,False,0.0,19.363267113099244,17.303210168408167,196,73,81,21,51,4246.0,0.0819,72,14,51741.59,2479,0.0,0.0,0.0,0.0,1,1,0,0.0,0
Twitter,Sunday,17,EducationalContent,Text,3,0,False,None,AwarenessRaising,Grateful,135,False,None,False,0.0,15.637053768298179,13.905752133340863,66,22,18,7,18,0.0,0.0943,34,0,0.0,1228,0.0,0.0,0.0,0.0,1,1,0,0.0,0
Facebook,Tuesday,4,EducationalContent,Reel,1,0,True,SignUp,Health,Emotional,112,False,None,False,0.0,16.86031657084099,14.739488380678633,29,10,13,4,46,1213.0,0.0342,20,0,0.0,2479,0.0,0.0,0.0,0.0,1,0,0,0.0,0
Facebook,Thursday,21,ImpactStory,Text,4,0,False,None,Education,Hopeful,122,True,None,False,0.0,22.16226873323379,18.77358144554233,247,78,103,20,60,0.0,0.0783,118,18,25119.96,2479,0.0,0.0,0.0,0.0,1,0,0,0.0,0
Twitter,Saturday,9,FundraisingAppeal,Text,1,0,True,DonateNow,CampaignLaunch,Hopeful,142,False,None,False,0.0,19.42591507207899,16.876771224780317,201,63,55,24,120,0.0,0.1393,134,9,43888.15,1228,0.0,0.0,0.0,0.0,1,1,0,0.0,0
YouTube,Saturday,17,EventPromotion,Video,2,0,True,ShareStory,Gratitude,Informative,137,False,None,True,0.0,22.103085111327836,19.12531237748525,322,116,57,44,144,5161.0,0.1052,170,1,2521.9,620,190957.0,37.0,855.0,0.0,1,1,0,0.0,0
Instagram,Sunday,1,Campaign,Photo,2,0,True,ShareStory,SafehouseLife,Informative,126,False,None,False,0.0,12.195430954790512,11.067455357396838,6,2,1,0,21,0.0,0.0184,1,0,0.0,1796,0.0,0.0,0.0,0.0,1,1,0,0.0,0
LinkedIn,Sunday,11,ThankYou,Text,2,0,True,ShareStory,DonorImpact,Urgent,113,False,None,False,0.0,13.540699569008739,11.483283824961154,107,32,22,7,17,0.0,0.212,37,0,0.0,496,0.0,0.0,0.0,0.0,1,1,0,0.0,0
Twitter,Wednesday,4,EducationalContent,Photo,3,1,True,ShareStory,Education,Hopeful,163,False,None,False,0.0,15.32864155958896,13.192227131697033,20,3,4,2,32,0.0,0.0315,5,0,0.0,1222,0.0,0.0,0.0,0.0,1,0,0,0.0,0
Facebook,Wednesday,14,ThankYou,Photo,4,0,True,LearnMore,AwarenessRaising,Informative,146,False,None,False,0.0,16.71674149104945,14.812394168940635,70,11,13,7,69,0.0,0.0531,19,0,0.0,2479,0.0,0.0,0.0,0.0,1,0,0,0.0,0
Twitter,Thursday,10,Campaign,Video,0,0,True,DonateNow,Health,Grateful,135,False,None,False,0.0,19.293781883612247,16.906492386667626,336,119,60,35,138,2831.0,0.1531,59,6,4636.38,1228,0.0,0.0,0.0,0.0,1,0,0,0.0,0
WhatsApp,Thursday,21,ImpactStory,Text,0,0,True,LearnMore,Reintegration,Emotional,150,True,None,False,0.0,15.740436394189675,13.622600384287798,118,28,62,10,50,0.0,0.1286,39,32,144182.61,1543,0.0,0.0,0.0,170.0,1,0,0,0.0,0
Twitter,Saturday,7,ThankYou,Photo,1,1,True,ShareStory,Health,Emotional,88,False,None,False,0.0,20.456677866787228,17.300171773238457,397,144,71,37,146,0.0,0.1556,159,1,2815.0,1222,0.0,0.0,0.0,0.0,1,1,0,0.0,0
Instagram,Saturday,7,ImpactStory,Photo,0,1,False,None,Reintegration,Celebratory,130,True,None,False,0.0,19.08125693780236,16.716829093763668,114,48,75,16,31,0.0,0.0745,74,10,9738.59,1833,0.0,0.0,0.0,0.0,1,1,0,0.0,0
Facebook,Saturday,9,Campaign,Photo,2,1,True,ShareStory,Education,Emotional,149,False,None,True,0.0,26.96746178304287,23.395969823674527,920,171,291,119,353,0.0,0.1334,262,38,140544.68,2423,0.0,0.0,0.0,0.0,1,1,0,0.0,0
Twitter,Sunday,3,ImpactStory,Text,2,0,False,None,DonorImpact,Urgent,115,False,None,True,0.0,12.506039938911368,11.376117964759768,9,2,2,0,5,0.0,0.0235,2,0,0.0,1222,0.0,0.0,0.0,0.0,1,1,0,0.0,0
WhatsApp,Tuesday,15,FundraisingAppeal,Text,0,0,True,LearnMore,Reintegration,Grateful,138,False,None,False,0.0,8.768975865309416,7.6912440902744885,5,2,1,0,6,0.0,0.0682,3,0,0.0,1543,0.0,0.0,0.0,2.0,1,0,0,0.0,0
Instagram,Thursday,0,ImpactStory,Video,1,0,False,None,Gratitude,Grateful,139,False,None,False,0.0,17.509365663686886,14.752595825911206,14,6,2,2,23,1434.0,0.0189,5,0,0.0,1816,0.0,0.0,0.0,0.0,1,0,0,0.0,0
Facebook,Thursday,19,ThankYou,Carousel,3,2,False,None,CampaignLaunch,Grateful,116,False,None,False,0.0,25.461955462619077,22.395249847277487,593,167,168,107,97,0.0,0.1073,219,3,12883.82,2489,0.0,0.0,0.0,0.0,1,0,0,0.0,0
Facebook,Friday,4,ImpactStory,Carousel,3,1,True,ShareStory,Reintegration,Informative,150,True,None,True,0.0,20.66904288764566,18.567850238282983,79,10,27,11,210,0.0,0.023,17,2,9515.14,2423,0.0,0.0,0.0,0.0,1,0,0,0.0,0
WhatsApp,Saturday,6,ImpactStory,Photo,0,2,True,DonateNow,Education,Celebratory,80,True,None,False,0.0,17.40585888220351,15.157615727135203,128,19,68,15,57,0.0,0.1053,46,48,223927.07,1543,0.0,0.0,0.0,202.0,1,1,1,320.08,1
Facebook,Sunday,10,Campaign,Photo,1,0,True,ShareStory,SafehouseLife,Urgent,176,False,None,False,0.0,20.092104260971222,17.540469917368522,484,145,125,40,89,0.0,0.2022,149,15,32818.02,2479,0.0,0.0,0.0,0.0,2,1,0,0.0,0
WhatsApp,Sunday,17,ImpactStory,Photo,0,0,True,SignUp,AwarenessRaising,Hopeful,120,True,None,False,0.0,20.17885554413522,17.148961213722554,180,51,88,20,99,0.0,0.0964,83,46,149192.74,1517,0.0,0.0,0.0,221.0,2,1,0,0.0,0
Facebook,Monday,13,EventPromotion,Video,3,1,True,SignUp,Education,Emotional,138,False,None,False,0.0,21.776742270502595,18.44916271354917,202,120,92,29,201,3195.0,0.1073,114,1,2931.25,2479,0.0,0.0,0.0,0.0,2,0,0,0.0,0
LinkedIn,Tuesday,2,Campaign,Video,1,2,True,LearnMore,Education,Urgent,176,False,None,False,0.0,14.527574776761066,12.221502473794336,24,3,8,1,22,1204.0,0.043,7,0,0.0,463,0.0,0.0,0.0,0.0,2,0,0,0.0,0
WhatsApp,Wednesday,10,ThankYou,Video,0,0,True,ShareStory,CampaignLaunch,Grateful,93,False,None,True,0.0,25.479354101386246,22.432446674391272,717,191,159,82,433,15311.0,0.1245,467,10,34553.48,1522,0.0,0.0,0.0,331.0,2,0,0,0.0,0
LinkedIn,Thursday,13,Campaign,Photo,1,1,True,LearnMore,CampaignLaunch,Celebratory,141,False,None,False,0.0,17.18330918857237,14.576352423415145,253,76,34,21,65,0.0,0.1877,108,2,8785.05,457,0.0,0.0,0.0,0.0,2,0,0,0.0,0
Twitter,Saturday,9,FundraisingAppeal,Text,3,2,True,SignUp,SafehouseLife,Hopeful,198,False,None,False,0.0,18.427052451507244,16.346949724129306,202,86,53,25,77,0.0,0.1511,52,7,19641.92,1222,0.0,0.0,0.0,0.0,2,1,0,0.0,0
Facebook,Saturday,10,ImpactStory,Photo,4,2,True,LearnMore,SafehouseLife,Celebratory,169,True,None,False,0.0,26.96746178304287,23.55659478380917,2154,580,1318,218,556,0.0,0.2058,671,162,283414.58,2479,0.0,0.0,0.0,0.0,2,1,0,0.0,0
TikTok,Saturday,21,FundraisingAppeal,Reel,2,0,True,LearnMore,CampaignLaunch,Urgent,149,False,None,False,0.0,26.00096032382622,22.15462881055171,1029,161,212,84,415,13132.0,0.1582,288,21,64742.8,916,0.0,0.0,0.0,0.0,2,1,1,0.0,1
TikTok,Sunday,12,EducationalContent,Reel,3,0,False,None,SafehouseLife,Informative,138,False,None,False,0.0,22.299700330467942,18.838161835371846,125,42,24,14,64,4013.0,0.0391,56,0,0.0,916,0.0,0.0,0.0,0.0,2,1,0,0.0,0
Instagram,Sunday,14,EducationalContent,Carousel,1,0,True,SignUp,Education,Celebratory,113,False,None,False,0.0,22.5743571222015,19.08461009281446,605,176,127,89,191,0.0,0.1605,246,1,4513.15,1833,0.0,0.0,0.0,0.0,2,1,0,0.0,0
Twitter,Sunday,23,Campaign,Text,0,0,True,LearnMore,SafehouseLife,Celebratory,168,False,None,False,0.0,14.818304133842009,12.706682619890461,54,15,9,4,32,0.0,0.0805,25,1,2417.52,1222,0.0,0.0,0.0,0.0,2,1,0,0.0,0
TikTok,Monday,17,ImpactStory,Reel,3,0,True,DonateNow,SafehouseLife,Grateful,155,True,None,False,0.0,26.96746178304287,23.55659478380917,519,104,271,86,560,13881.0,0.0725,381,28,88138.96,917,0.0,0.0,0.0,0.0,2,0,0,0.0,0
Facebook,Tuesday,6,EventPromotion,Carousel,1,1,True,LearnMore,Education,Hopeful,138,False,None,False,0.0,19.684667532131602,17.779462580047646,96,27,33,22,139,0.0,0.0622,65,0,0.0,2479,0.0,0.0,0.0,0.0,2,0,0,0.0,0
Twitter,Friday,11,ThankYou,Carousel,3,0,True,DonateNow,Health,Celebratory,77,False,None,False,0.0,18.50688508524953,16.427609390414997,369,119,66,43,91,0.0,0.1845,92,1,3703.21,1228,0.0,0.0,0.0,0.0,2,0,0,0.0,0
LinkedIn,Wednesday,9,EventPromotion,Text,3,1,True,SignUp,SafehouseLife,Urgent,119,False,None,False,0.0,15.11119404169563,13.622600384287798,134,58,37,11,49,0.0,0.1682,26,0,0.0,463,0.0,0.0,0.0,0.0,2,0,0,0.0,0
WhatsApp,Wednesday,17,ImpactStory,Photo,0,0,False,None,Gratitude,Urgent,139,True,None,False,0.0,19.819257567886304,17.115948170307234,147,26,77,17,43,0.0,0.0857,76,33,135882.11,1543,0.0,0.0,0.0,224.0,2,0,0,0.0,0
Facebook,Friday,18,ImpactStory,Video,2,0,True,ShareStory,SafehouseLife,Urgent,146,True,None,False,0.0,20.070746430620495,17.929171428884306,314,78,218,30,172,4406.0,0.1438,174,51,99245.98,2489,0.0,0.0,0.0,0.0,2,0,0,0.0,0
LinkedIn,Saturday,9,ImpactStory,Photo,1,0,True,LearnMore,Reintegration,Emotional,83,True,None,False,0.0,21.712114151582295,18.627958407763863,753,119,398,79,165,0.0,0.2369,311,74,694686.66,496,0.0,0.0,0.0,0.0,2,1,0,0.0,0
Facebook,Saturday,23,EducationalContent,Photo,2,0,False,None,AwarenessRaising,Emotional,126,False,None,False,0.0,15.90793667890035,14.341250678756547,57,24,17,5,19,0.0,0.0608,16,0,0.0,2479,0.0,0.0,0.0,0.0,2,1,0,0.0,0
Facebook,Sunday,0,EventPromotion,Carousel,4,0,False,None,SafehouseLife,Urgent,136,False,None,True,0.0,22.872794851937478,20.54562616389769,145,38,33,20,106,0.0,0.0274,50,0,0.0,2479,0.0,0.0,0.0,0.0,2,1,0,0.0,0
TikTok,Monday,11,EducationalContent,Reel,4,0,False,None,Reintegration,Urgent,176,False,None,False,0.0,19.290100772183724,17.16460438759558,104,36,40,11,46,4750.0,0.0565,61,0,0.0,930,0.0,0.0,0.0,0.0,2,0,0,0.0,0
YouTube,Monday,17,ImpactStory,Video,3,1,True,ShareStory,SafehouseLife,Celebratory,136,False,None,False,0.0,26.85520231153499,23.55659478380917,2362,627,515,187,549,15317.0,0.2466,506,45,200716.59,620,3844567.0,251.0,898.0,0.0,2,0,0,0.0,0
Facebook,Thursday,21,FundraisingAppeal,Video,0,1,True,DonateNow,Gratitude,Urgent,156,False,None,False,0.0,23.93326841958326,20.418008575013882,400,209,131,53,245,10123.0,0.1231,120,19,77346.63,2489,0.0,0.0,0.0,0.0,2,0,0,0.0,0
