education_record_id,resident_id,record_date,education_level,school_name,enrollment_status,attendance_rate,progress_percent,completion_status,notes
1881,212,2025-03-01,Primary,School 7,Enrolled,0.731,68.4,InProgress,Progress: InProgress
1882,212,2025-04-01,Secondary,School 11,Enrolled,0.808,94.1,InProgress,Progress: InProgress
1883,212,2025-05-01,Vocational,School 16,Enrolled,0.753,100.0,InProgress,Progress: InProgress
1884,212,2025-06-01,Primary,School 12,Enrolled,0.798,100.0,InProgress,Progress: InProgress
1885,212,2025-07-01,Vocational,School 10,Enrolled,0.565,91.6,InProgress,Progress: InProgress
1886,212,2025-08-01,CollegePrep,School 3,Enrolled,0.952,100.0,InProgress,Progress: InProgress
1887,212,2025-09-01,CollegePrep,School 16,Enrolled,0.932,100.0,Completed,Progress: Completed
1888,212,2025-10-01,Primary,School 19,Enrolled,0.972,100.0,InProgress,Progress: InProgress
1889,213,2024-12-01,Primary,School 4,Enrolled,0.442,25.0,NotStarted,Progress: NotStarted
1890,213,2025-01-01,Primary,School 5,Enrolled,0.701,33.3,InProgress,Progress: InProgress
1891,213,2025-02-01,Vocational,School 4,Enrolled,0.617,46.3,InProgress,Progress: InProgress
1892,213,2025-03-01,Primary,School 17,Enrolled,0.734,61.5,InProgress,Progress: InProgress
1893,213,2025-04-01,Secondary,School 4,Enrolled,0.776,66.3,InProgress,Progress: InProgress
1894,213,2025-05-01,CollegePrep,School 12,Enrolled,0.766,71.5,InProgress,Progress: InProgress
1895,213,2025-06-01,Vocational,School 3,Enrolled,0.644,90.0,InProgress,Progress: InProgress
1896,213,2025-07-01,Secondary,School 1,Enrolled,0.824,100.0,InProgress,Progress: InProgress
1897,214,2023-07-01,Vocational,School 10,Enrolled,0.746,51.8,NotStarted,Progress: NotStarted
1898,214,2023-08-01,Secondary,School 3,Enrolled,0.642,63.1,InProgress,Progress: InProgress
1899,214,2023-09-01,Secondary,School 8,Enrolled,0.786,85.6,InProgress,Progress: InProgress
1900,214,2023-10-01,Primary,School 3,Enrolled,0.908,100.0,InProgress,Progress: InProgress
1901,214,2023-11-01,Vocational,School 13,Enrolled,0.664,100.0,InProgress,Progress: InProgress
1902,214,2023-12-01,Primary,School 6,Enrolled,0.703,100.0,InProgress,Progress: InProgress
1903,214,2024-01-01,Primary,School 6,Enrolled,0.962,100.0,InProgress,Progress: InProgress
1904,214,2024-02-01,Vocational,School 13,Enrolled,0.736,100.0,InProgress,Progress: InProgress
1905,214,2024-03-01,Primary,School 8,Enrolled,0.755,100.0,InProgress,Progress: InProgress
1906,214,2024-04-01,Primary,School 4,Enrolled,0.758,100.0,Completed,Progress: Completed
1907,214,2024-05-01,Secondary,School 9,Enrolled,0.919,100.0,InProgress,Progress: InProgress
1908,215,2024-08-01,Primary,School 4,Enrolled,0.813,55.6,NotStarted,Progress: NotStarted
1909,215,2024-09-01,Primary,School 6,Enrolled,0.726,80.5,InProgress,Progress: InProgress
1910,215,2024-10-01,CollegePrep,School 3,Enrolled,0.753,96.3,InProgress,Progress: InProgress
1911,215,2024-11-01,Secondary,School 10,Enrolled,0.883,100.0,InProgress,Progress: InProgress
1912,215,2024-12-01,Secondary,School 12,Enrolled,0.842,100.0,InProgress,Progress: InProgress
1913,215,2025-01-01,Secondary,School 1,Enrolled,0.981,100.0,InProgress,Progress: InProgress
1914,215,2025-02-01,Secondary,School 13,Enrolled,0.964,100.0,InProgress,Progress: InProgress
1915,215,2025-03-01,Primary,School 14,Enrolled,0.735,100.0,InProgress,Progress: InProgress
1916,215,2025-04-01,CollegePrep,School 1,Enrolled,0.759,100.0,Completed,Progress: Completed
1917,215,2025-05-01,Secondary,School 15,Enrolled,0.663,100.0,InProgress,Progress: InProgress
1918,216,2023-03-01,Secondary,School 4,Enrolled,0.575,56.3,NotStarted,Progress: NotStarted
1919,216,2023-04-01,Primary,School 16,Enrolled,0.874,62.4,InProgress,Progress: InProgress
1920,216,2023-05-01,Primary,School 5,Enrolled,0.584,64.5,InProgress,Progress: InProgress
1921,216,2023-06-01,CollegePrep,School 19,Enrolled,0.69,90.2,InProgress,Progress: InProgress
1922,216,2023-07-01,Primary,School 15,Enrolled,0.784,97.0,InProgress,Progress: InProgress
1923,216,2023-08-01,Primary,School 17,Enrolled,0.737,100.0,Completed,Progress: Completed
1924,217,2024-01-01,Primary,School 5,Enrolled,0.666,43.8,NotStarted,Progress: NotStarted
1925,217,2024-02-01,Vocational,School 11,Enrolled,0.411,47.6,InProgress,Progress: InProgress
1926,217,2024-03-01,Primary,School 2,Enrolled,0.562,52.2,InProgress,Progress: InProgress
1927,217,2024-04-01,Primary,School 13,Enrolled,0.842,55.4,InProgress,Progress: InProgress
1928,217,2024-05-01,Secondary,School 6,Enrolled,0.599,64.4,InProgress,Progress: InProgress
1929,217,2024-06-01,Vocational,School 12,Enrolled,0.829,73.8,InProgress,Progress: InProgress
1930,217,2024-07-01,Secondary,School 12,Enrolled,0.673,80.0,InProgress,Progress: InProgress
1931,217,2024-08-01,CollegePrep,School 20,Enrolled,0.721,77.1,InProgress,Progress: InProgress
1932,217,2024-09-01,Secondary,School 10,Enrolled,0.807,75.2,InProgress,Progress: InProgress
1933,217,2024-10-01,Secondary,School 10,Enrolled,0.757,70.4,InProgress,Progress: InProgress
1934,217,2024-11-01,Primary,School 7,Enrolled,0.667,89.1,InProgress,Progress: InProgress
1935,217,2024-12-01,Vocational,School 2,Enrolled,0.776,100.0,Completed,Progress: Completed
1936,218,2024-04-01,Primary,School 2,Enrolled,0.585,44.4,NotStarted,Progress: NotStarted
1937,218,2024-05-01,Vocational,School 4,Enrolled,0.631,47.3,InProgress,Progress: InProgress
1938,218,2024-06-01,Secondary,School 18,Enrolled,0.612,59.4,InProgress,Progress: InProgress
1939,218,2024-07-01,Secondary,School 20,Enrolled,0.956,79.5,InProgress,Progress: InProgress
1940,218,2024-08-01,Primary,School 8,Enrolled,0.703,90.8,InProgress,Progress: InProgress
1941,218,2024-09-01,Secondary,School 20,Enrolled,0.724,100.0,InProgress,Progress: InProgress
1942,218,2024-10-01,Primary,School 19,Enrolled,0.879,100.0,InProgress,Progress: InProgress
1943,218,2024-11-01,Vocational,School 15,Enrolled,0.93,100.0,InProgress,Progress: InProgress
1944,218,2024-12-01,Secondary,School 18,Enrolled,0.838,91.9,Completed,Progress: Completed
1945,218,2025-01-01,Secondary,School 18,Enrolled,0.923,97.3,Completed,Progress: Completed
1946,219,2024-10-01,Secondary,School 15,Enrolled,0.596,39.8,NotStarted,Progress: NotStarted
1947,219,2024-11-01,Primary,School 11,Enrolled,0.693,34.2,InProgress,Progress: InProgress
1948,219,2024-12-01,Secondary,School 20,Enrolled,0.654,39.4,InProgress,Progress: InProgress
1949,219,2025-01-01,Secondary,School 14,Enrolled,0.671,64.7,InProgress,Progress: InProgress
1950,219,2025-02-01,Secondary,School 6,Enrolled,0.693,66.9,InProgress,Progress: InProgress
1951,219,2025-03-01,Primary,School 11,Enrolled,0.719,83.9,InProgress,Progress: InProgress
1952,219,2025-04-01,Secondary,School 4,Enrolled,0.719,92.5,InProgress,Progress: InProgress
1953,219,2025-05-01,Primary,School 20,Enrolled,0.777,96.6,InProgress,Progress: InProgress
1954,219,2025-06-01,Secondary,School 19,Enrolled,0.784,99.1,InProgress,Progress: InProgress
1955,219,2025-07-01,Primary,School 8,Enrolled,0.772,100.0,InProgress,Progress: InProgress
1956,219,2025-08-01,CollegePrep,School 17,Enrolled,0.71,100.0,Completed,Progress: Completed
1957,220,2025-03-01,Vocational,School 7,Enrolled,0.551,46.4,NotStarted,Progress: NotStarted
1958,220,2025-04-01,Secondary,School 15,Enrolled,0.635,63.8,InProgress,Progress: InProgress
1959,220,2025-05-01,Vocational,School 11,Enrolled,0.584,71.6,InProgress,Progress: InProgress
1960,220,2025-06-01,Vocational,School 2,Enrolled,0.834,85.0,InProgress,Progress: InProgress
1961,220,2025-07-01,Secondary,School 3,Enrolled,0.765,90.4,InProgress,Progress: InProgress
1962,220,2025-08-01,Primary,School 20,Enrolled,0.778,89.8,InProgress,Progress: InProgress
1963,220,2025-09-01,Vocational,School 7,Enrolled,0.764,95.3,InProgress,Progress: InProgress
1964,220,2025-10-01,Secondary,School 6,Enrolled,0.928,100.0,InProgress,Progress: InProgress
1965,220,2025-11-01,Secondary,School 14,Enrolled,0.8,84.2,InProgress,Progress: InProgress
1966,220,2025-12-01,Primary,School 17,Enrolled,0.832,94.2,InProgress,Progress: InProgress
1967,220,2026-01-01,Primary,School 18,Enrolled,0.886,100.0,Completed,Progress: Completed
1968,220,2026-02-01,Vocational,School 2,Enrolled,0.729,100.0,InProgress,Progress: InProgress
1969,221,2024-04-01,Secondary,School 7,Enrolled,0.839,33.3,NotStarted,Progress: NotStarted
1970,221,2024-05-01,CollegePrep,School 18,Enrolled,0.662,45.8,InProgress,Progress: InProgress
1971,221,2024-06-01,Vocational,School 12,Enrolled,0.784,68.0,InProgress,Progress: InProgress
1972,221,2024-07-01,Primary,School 14,Enrolled,0.868,97.8,InProgress,Progress: InProgress
1973,221,2024-08-01,Vocational,School 15,Enrolled,0.859,100.0,InProgress,Progress: InProgress
1974,221,2024-09-01,Secondary,School 5,Enrolled,0.894,100.0,InProgress,Progress: InProgress
1975,221,2024-10-01,Secondary,School 14,Enrolled,0.885,100.0,Completed,Progress: Completed
1976,221,2024-11-01,CollegePrep,School 18,Enrolled,1.0,100.0,InProgress,Progress: InProgress
1977,222,2024-12-01,Primary,School 13,Enrolled,0.657,46.8,NotStarted,Progress: NotStarted
1978,222,2025-01-01,Primary,School 13,Enrolled,0.48,60.9,InProgress,Progress: InProgress
1979,222,2025-02-01,Secondary,School 4,Enrolled,0.861,81.2,InProgress,Progress: InProgress
1980,222,2025-03-01,Primary,School 4,Enrolled,0.813,90.6,InProgress,Progress: InProgress
1981,222,2025-04-01,Secondary,School 12,Enrolled,0.853,100.0,InProgress,Progress: InProgress
1982,222,2025-05-01,Secondary,School 3,Enrolled,0.906,100.0,Completed,Progress: Completed
1983,222,2025-06-01,CollegePrep,School 14,Enrolled,0.766,100.0,Completed,Progress: Completed
1984,223,2024-07-01,Secondary,School 9,Enrolled,0.68,37.7,NotStarted,Progress: NotStarted
1985,223,2024-08-01,Primary,School 3,Enrolled,0.589,51.4,InProgress,Progress: InProgress
1986,223,2024-09-01,Secondary,School 2,Enrolled,0.756,76.6,InProgress,Progress: InProgress
1987,223,2024-10-01,Secondary,School 2,Enrolled,0.625,83.4,InProgress,Progress: InProgress
1988,223,2024-11-01,Secondary,School 19,Enrolled,0.759,100.0,InProgress,Progress: InProgress
1989,223,2024-12-01,CollegePrep,School 15,Enrolled,0.675,100.0,InProgress,Progress: InProgress
1990,223,2025-01-01,Secondary,School 19,Enrolled,0.928,100.0,Completed,Progress: Completed
1991,224,2023-09-01,Primary,School 14,Enrolled,0.577,50.4,NotStarted,Progress: NotStarted
1992,224,2023-10-01,Secondary,School 10,Enrolled,0.867,50.7,InProgress,Progress: InProgress
1993,224,2023-11-01,CollegePrep,School 3,Enrolled,0.674,38.7,InProgress,Progress: InProgress
1994,224,2023-12-01,Primary,School 18,Enrolled,0.67,40.0,InProgress,Progress: InProgress
1995,224,2024-01-01,Secondary,School 11,Enrolled,0.761,41.2,InProgress,Progress: InProgress
1996,224,2024-02-01,Primary,School 11,Enrolled,0.8,50.5,InProgress,Progress: InProgress
1997,224,2024-03-01,Primary,School 13,Enrolled,0.701,51.5,InProgress,Progress: InProgress
1998,224,2024-04-01,Secondary,School 19,Enrolled,0.536,56.9,InProgress,Progress: InProgress
1999,224,2024-05-01,Primary,School 6,Enrolled,0.759,56.5,InProgress,Progress: InProgress
2000,225,2023-02-01,Vocational,School 14,Enrolled,0.671,64.7,NotStarted,Progress: NotStarted
2001,225,2023-03-01,Vocational,School 12,Enrolled,0.781,79.4,InProgress,Progress: InProgress
2002,225,2023-04-01,Secondary,School 7,Enrolled,0.831,100.0,InProgress,Progress: InProgress
2003,225,2023-05-01,CollegePrep,School 17,Enrolled,0.899,100.0,InProgress,Progress: InProgress
2004,225,2023-06-01,Secondary,School 2,Enrolled,0.89,100.0,InProgress,Progress: InProgress
2005,225,2023-07-01,Primary,School 7,Enrolled,0.778,100.0,InProgress,Progress: InProgress
2006,225,2023-08-01,Secondary,School 7,Enrolled,0.777,100.0,InProgress,Progress: InProgress
2007,225,2023-09-01,CollegePrep,School 3,Enrolled,0.756,100.0,InProgress,Progress: InProgress
2008,225,2023-10-01,Vocational,School 9,Enrolled,0.799,100.0,Completed,Progress: Completed
2009,226,2024-01-01,Secondary,School 2,Enrolled,0.586,45.2,NotStarted,Progress: NotStarted
2010,226,2024-02-01,Primary,School 16,Enrolled,0.679,59.2,InProgress,Progress: InProgress
2011,226,2024-03-01,Vocational,School 18,Enrolled,0.925,79.6,InProgress,Progress: InProgress
2012,226,2024-04-01,Vocational,School 6,Enrolled,0.716,82.1,InProgress,Progress: InProgress
2013,226,2024-05-01,Primary,School 14,Enrolled,0.625,66.3,InProgress,Progress: InProgress
2014,226,2024-06-01,Secondary,School 9,Enrolled,0.931,83.5,InProgress,Progress: InProgress
2015,226,2024-07-01,Vocational,School 11,Enrolled,0.759,95.2,Completed,Progress: Completed
2016,226,2024-08-01,Secondary,School 12,Enrolled,0.825,96.3,InProgress,Progress: InProgress
2017,227,2023-07-01,Primary,School 6,Enrolled,0.667,47.6,NotStarted,Progress: NotStarted
2018,227,2023-08-01,Secondary,School 13,Enrolled,0.593,73.9,InProgress,Progress: InProgress
2019,227,2023-09-01,Secondary,School 2,Enrolled,0.715,81.6,InProgress,Progress: InProgress
2020,227,2023-10-01,Primary,School 17,Enrolled,0.609,80.9,InProgress,Progress: InProgress
2021,227,2023-11-01,CollegePrep,School 19,Enrolled,0.828,98.7,InProgress,Progress: InProgress
2022,227,2023-12-01,Secondary,School 9,Enrolled,1.0,99.0,InProgress,Progress: InProgress
2023,227,2024-01-01,Vocational,School 8,Enrolled,0.778,100.0,InProgress,Progress: InProgress
2024,227,2024-02-01,Secondary,School 3,Enrolled,0.753,100.0,Completed,Progress: Completed
2025,227,2024-03-01,Vocational,School 13,Enrolled,0.691,100.0,Completed,Progress: Completed
2026,228,2024-08-01,Secondary,School 8,Enrolled,0.632,39.6,NotStarted,Progress: NotStarted
2027,228,2024-09-01,Secondary,School 9,Enrolled,0.742,54.4,InProgress,Progress: InProgress
2028,228,2024-10-01,Primary,School 7,Enrolled,0.599,59.9,InProgress,Progress: InProgress
2029,228,2024-11-01,Vocational,School 4,Enrolled,0.78,72.1,InProgress,Progress: InProgress
2030,228,2024-12-01,Primary,School 10,Enrolled,0.905,74.9,InProgress,Progress: InProgress
2031,228,2025-01-01,Primary,School 16,Enrolled,0.812,95.9,Completed,Progress: Completed
2032,228,2025-02-01,Secondary,School 5,Enrolled,0.847,96.5,Completed,Progress: Completed
2033,229,2024-05-01,CollegePrep,School 16,Enrolled,0.697,45.3,NotStarted,Progress: NotStarted
2034,229,2024-06-01,CollegePrep,School 10,Enrolled,0.581,45.1,InProgress,Progress: InProgress
2035,229,2024-07-01,Secondary,School 4,Enrolled,0.689,60.3,InProgress,Progress: InProgress
2036,229,2024-08-01,Secondary,School 7,Enrolled,0.867,97.4,InProgress,Progress: InProgress
2037,229,2024-09-01,Secondary,School 17,Enrolled,0.821,100.0,InProgress,Progress: InProgress
2038,229,2024-10-01,Secondary,School 18,Enrolled,0.852,100.0,InProgress,Progress: InProgress
2039,229,2024-11-01,Secondary,School 1,Enrolled,0.725,100.0,InProgress,Progress: InProgress
2040,230,2023-01-01,CollegePrep,School 2,Enrolled,0.468,33.9,NotStarted,Progress: NotStarted
2041,230,2023-02-01,Secondary,School 8,Enrolled,0.684,45.9,InProgress,Progress: InProgress
2042,230,2023-03-01,Primary,School 2,Enrolled,0.718,53.8,InProgress,Progress: InProgress
2043,230,2023-04-01,Secondary,School 20,Enrolled,0.629,74.8,InProgress,Progress: InProgress
2044,230,2023-05-01,Primary,School 3,Enrolled,0.673,77.4,InProgress,Progress: InProgress
2045,230,2023-06-01,Secondary,School 12,Enrolled,0.8,93.0,InProgress,Progress: InProgress
2046,230,2023-07-01,Vocational,School 19,Enrolled,0.644,100.0,InProgress,Progress: InProgress
2047,230,2023-08-01,Secondary,School 14,Enrolled,0.764,100.0,InProgress,Progress: InProgress
2048,230,2023-09-01,Secondary,School 19,Enrolled,0.718,100.0,InProgress,Progress: InProgress
2049,230,2023-10-01,Secondary,School 12,Enrolled,0.951,100.0,InProgress,Progress: InProgress
2050,230,2023-11-01,Vocational,School 17,Enrolled,0.864,100.0,Completed,Progress: Completed
2051,230,2023-12-01,Primary,School 12,Enrolled,0.791,90.9,Completed,Progress: Completed
2052,231,2024-04-01,Secondary,School 1,Enrolled,0.58,48.7,NotStarted,Progress: NotStarted
2053,231,2024-05-01,Secondary,School 14,Enrolled,0.634,61.6,InProgress,Progress: InProgress
2054,231,2024-06-01,Primary,School 16,Enrolled,0.713,71.8,InProgress,Progress: InProgress
2055,231,2024-07-01,Primary,School 20,Enrolled,0.804,100.0,InProgress,Progress: InProgress
2056,231,2024-08-01,CollegePrep,School 19,Enrolled,1.0,100.0,Completed,Progress: Completed
2057,231,2024-09-01,Secondary,School 1,Enrolled,0.869,100.0,Completed,Progress: Completed
2058,232,2024-02-01,Vocational,School 3,Enrolled,0.505,33.2,NotStarted,Progress: NotStarted
2059,232,2024-03-01,Primary,School 1,Enrolled,0.633,26.9,InProgress,Progress: InProgress
2060,232,2024-04-01,CollegePrep,School 9,Enrolled,0.488,20.9,InProgress,Progress: InProgress
2061,232,2024-05-01,Secondary,School 4,Enrolled,0.67,27.3,InProgress,Progress: InProgress
2062,232,2024-06-01,Primary,School 17,Enrolled,0.612,35.3,InProgress,Progress: InProgress
2063,232,2024-07-01,CollegePrep,School 5,Enrolled,0.711,42.9,InProgress,Progress: InProgress
2064,232,2024-08-01,Secondary,School 7,Enrolled,0.531,36.4,InProgress,Progress: InProgress
2065,233,2023-10-01,Secondary,School 5,Enrolled,0.92,54.8,NotStarted,Progress: NotStarted
2066,233,2023-11-01,CollegePrep,School 12,Enrolled,0.732,83.4,InProgress,Progress: InProgress
2067,233,2023-12-01,Secondary,School 5,Enrolled,0.927,100.0,InProgress,Progress: InProgress
2068,233,2024-01-01,Secondary,School 4,Enrolled,0.807,100.0,InProgress,Progress: InProgress
2069,233,2024-02-01,Secondary,School 7,Enrolled,0.968,100.0,InProgress,Progress: InProgress
2070,233,2024-03-01,Secondary,School 6,Enrolled,0.762,100.0,InProgress,Progress: InProgress
2071,233,2024-04-01,Primary,School 4,Enrolled,0.872,100.0,InProgress,Progress: InProgress
2072,233,2024-05-01,Secondary,School 18,Enrolled,0.903,100.0,InProgress,Progress: InProgress
2073,233,2024-06-01,Secondary,School 15,Enrolled,0.964,100.0,InProgress,Progress: InProgress
2074,233,2024-07-01,Vocational,School 12,Enrolled,0.825,100.0,InProgress,Progress: InProgress
2075,233,2024-08-01,CollegePrep,School 5,Enrolled,0.645,100.0,InProgress,Progress: InProgress
2076,233,2024-09-01,Vocational,School 18,Enrolled,0.913,100.0,InProgress,Progress: InProgress
2077,234,2023-04-01,Secondary,School 1,Enrolled,0.558,51.3,NotStarted,Progress: NotStarted
2078,234,2023-05-01,Secondary,School 13,Enrolled,0.871,56.4,InProgress,Progress: InProgress
2079,234,2023-06-01,Primary,School 20,Enrolled,0.636,55.1,InProgress,Progress: InProgress
2080,234,2023-07-01,Secondary,School 11,Enrolled,0.77,67.0,InProgress,Progress: InProgress
2081,234,2023-08-01,Primary,School 15,Enrolled,0.737,80.1,InProgress,Progress: InProgress
2082,234,2023-09-01,Primary,School 3,Enrolled,0.62,81.7,InProgress,Progress: InProgress
2083,234,2023-10-01,Primary,School 12,Enrolled,0.804,79.7,InProgress,Progress: InProgress
2084,234,2023-11-01,CollegePrep,School 19,Enrolled,0.768,85.0,InProgress,Progress: InProgress
